PDCT_05_Clean,PHHTTINC_Clean,PHTYPE,PMINOR,PHGEDUC,PEMPL,Province_Name,PSTIR_GR_Clean,prob_housing_stress,Predicted_Housing_Stress,True_Housing_Stress
2.0,72500.0,6,2,6,1,Ontario,2.0,0.04788139206632888,0,0.0
1.0,180000.0,2,2,5,1,Ontario,1.0,1.544895172856111e-05,0,0.0
1.0,180000.0,2,2,5,1,British Columbia,1.0,1.7918351778938695e-05,0,0.0
1.0,180000.0,5,2,6,1,Alberta,1.0,1.961644636098707e-05,0,0.0
1.0,55000.0,3,2,6,1,New Brunswick,2.0,0.03813338638551273,0,0.0
1.0,300000.0,1,1,7,1,Prince Edward Island,1.0,6.86131857158398e-10,0,0.0
1.0,200000.0,3,2,4,1,Ontario,1.0,3.788726920345902e-06,0,0.0
2.0,52500.0,6,2,6,1,Alberta,1.0,0.20128800880983488,0,0.0
1.0,38000.0,2,2,2,2,Nova Scotia,1.0,0.18142378567421177,0,0.0
1.0,195000.0,1,1,3,1,Ontario,1.0,5.201478404303296e-06,0,0.0
2.0,185000.0,2,2,6,1,Quebec,1.0,2.528379924267146e-06,0,0.0
1.0,100000.0,2,2,2,2,Alberta,1.0,0.00525833748518653,0,0.0
2.0,80000.0,2,2,3,2,Manitoba,1.0,0.015598766179462015,0,0.0
1.0,95000.0,2,2,3,1,Nova Scotia,1.0,0.003943825014401188,0,0.0
1.0,62500.0,1,1,7,1,Saskatchewan,1.0,0.04070376808732012,0,0.0
1.0,115000.0,1,1,4,1,Manitoba,1.0,0.0008192165833876718,0,0.0
2.0,95000.0,3,2,2,1,New Brunswick,1.0,0.003669976980483027,0,0.0
1.0,100000.0,2,2,3,1,Manitoba,1.0,0.002383512307654389,0,0.0
2.0,27000.0,5,2,2,2,Quebec,1.0,0.14982575814504215,0,0.0
2.0,62500.0,5,2,4,1,Quebec,1.0,0.01420706124001706,0,0.0
1.0,25000.0,5,2,1,2,Manitoba,1.0,0.327376905528046,1,0.0
2.0,24000.0,5,2,2,2,Quebec,1.0,0.17878562255243813,0,0.0
2.0,135000.0,1,1,7,1,Ontario,1.0,0.0005833585329141868,0,0.0
2.0,100000.0,2,2,6,1,Nova Scotia,1.0,0.004508438681772535,0,0.0
1.0,115000.0,2,2,4,1,British Columbia,1.0,0.0017327640631261646,0,0.0
1.0,110000.0,1,1,4,1,British Columbia,1.0,0.002416389780506204,0,0.0
1.0,100000.0,2,2,4,1,Ontario,1.0,0.00428759687396052,0,0.0
1.0,110000.0,4,1,7,1,Alberta,1.0,0.0026785159650242097,0,0.0
2.0,48000.0,2,2,1,1,Quebec,1.0,0.0367186547429789,0,0.0
2.0,13000.0,5,2,4,2,Ontario,1.0,0.7675938929768978,1,0.0
2.0,525000.0,2,2,6,1,Ontario,1.0,6.886916612699742e-16,0,0.0
2.0,18000.0,5,2,6,1,Nova Scotia,1.0,0.6011182467748891,1,0.0
2.0,20000.0,5,2,1,2,Quebec,1.0,0.2228522935069105,0,0.0
2.0,150000.0,2,2,4,1,Ontario,1.0,0.00020281804027659812,0,0.0
1.0,175000.0,2,2,2,1,British Columbia,1.0,2.5004217934741593e-05,0,0.0
1.0,38000.0,2,2,4,2,Saskatchewan,2.0,0.19490021367732593,0,1.0
2.0,170000.0,6,2,7,1,British Columbia,1.0,6.098030509199583e-05,0,0.0
1.0,39000.0,2,2,2,2,Saskatchewan,1.0,0.18218072010670405,0,0.0
1.0,12500.0,5,2,1,2,New Brunswick,1.0,0.44276261726335153,1,0.0
2.0,52500.0,5,2,2,2,Alberta,1.0,0.1980644488629082,0,0.0
2.0,60000.0,4,1,6,1,British Columbia,3.0,0.12025903192779545,0,1.0
1.0,220000.0,1,1,7,1,Manitoba,1.0,5.118223991549063e-07,0,0.0
2.0,87500.0,5,2,6,2,Alberta,1.0,0.02106145274718517,0,0.0
2.0,14000.0,5,2,1,2,Nova Scotia,3.0,0.6627122211676013,1,1.0
2.0,125000.0,2,2,3,1,Quebec,1.0,0.0001699973541635831,0,0.0
1.0,52500.0,5,2,6,2,Newfoundland and Labrador,1.0,0.05608342829922709,0,0.0
1.0,140000.0,2,2,7,1,Prince Edward Island,1.0,5.5020107324378e-05,0,0.0
2.0,49000.0,1,1,4,2,Alberta,1.0,0.2335996165620555,0,0.0
1.0,155000.0,1,2,5,1,Manitoba,1.0,4.971237438250473e-05,0,0.0
2.0,155000.0,5,2,6,1,New Brunswick,1.0,5.623230338648932e-05,0,0.0
2.0,105000.0,1,9,4,1,Alberta,1.0,0.006203893712003323,0,0.0
1.0,82500.0,5,2,6,1,Alberta,1.0,0.018532068815569895,0,0.0
2.0,26000.0,5,2,1,2,New Brunswick,1.0,0.3288178565408144,1,0.0
1.0,90000.0,3,2,3,2,New Brunswick,1.0,0.003342687714481716,0,0.0
2.0,25000.0,5,2,4,1,British Columbia,2.0,0.6183049490662024,1,1.0
2.0,55000.0,2,2,4,2,Saskatchewan,1.0,0.10445672142368198,0,0.0
2.0,34000.0,3,1,2,1,New Brunswick,2.0,0.21163893923633012,0,1.0
2.0,72500.0,1,1,6,1,Saskatchewan,1.0,0.03219525210411014,0,0.0
2.0,12500.0,5,2,1,2,Quebec,2.0,0.3272405477691063,1,1.0
2.0,60000.0,5,2,7,1,British Columbia,2.0,0.12297201606611853,0,0.0
2.0,28000.0,6,2,2,2,Ontario,1.0,0.5337447369104762,1,0.0
1.0,220000.0,1,1,6,1,Ontario,1.0,9.1080833708795e-07,0,0.0
2.0,52500.0,5,2,1,2,Alberta,1.0,0.19705726581388192,0,0.0
1.0,67500.0,2,2,6,2,Saskatchewan,1.0,0.02976344049363605,0,0.0
1.0,155000.0,2,2,6,1,New Brunswick,1.0,3.419219946920533e-05,0,0.0
2.0,33000.0,99,9,2,9,Saskatchewan,1.0,0.6285952727765864,1,0.0
1.0,42000.0,5,2,2,2,New Brunswick,1.0,0.09094990099154256,0,0.0
2.0,14500.0,5,2,2,2,Ontario,3.0,0.7458087407499892,1,1.0
1.0,90000.0,6,2,4,1,British Columbia,1.0,0.010405340195270313,0,0.0
2.0,32000.0,5,2,2,2,New Brunswick,2.0,0.24417467192884612,0,1.0
2.0,34000.0,5,2,7,1,Prince Edward Island,2.0,0.13684104592144672,0,0.0
1.0,,2,2,6,9,Newfoundland and Labrador,1.0,0.0307335147813982,0,0.0
2.0,26000.0,5,2,1,2,Nova Scotia,1.0,0.457581721183854,1,0.0
2.0,65000.0,3,2,3,1,Quebec,1.0,0.011633645939312267,0,0.0
2.0,24000.0,5,2,4,2,Newfoundland and Labrador,3.0,0.4108915485008853,1,1.0
2.0,77500.0,5,2,6,1,Ontario,1.0,0.033822447980700845,0,0.0
1.0,165000.0,2,2,2,1,Ontario,1.0,4.361107231506541e-05,0,0.0
2.0,14500.0,5,2,2,2,Quebec,2.0,0.29833199009374933,0,1.0
1.0,175000.0,1,2,7,1,Ontario,1.0,2.203325127093455e-05,0,0.0
2.0,11500.0,5,2,4,2,Ontario,1.0,0.785912438823922,1,0.0
1.0,92500.0,1,1,4,1,Ontario,1.0,0.007115440269145192,0,0.0
2.0,40000.0,2,2,2,2,New Brunswick,1.0,0.151420011635444,0,0.0
1.0,160000.0,2,2,6,1,Saskatchewan,1.0,4.464318200179693e-05,0,0.0
2.0,37000.0,5,2,1,2,Nova Scotia,2.0,0.2798690963706973,0,1.0
2.0,55000.0,2,2,6,2,Quebec,1.0,0.02381632560224565,0,0.0
1.0,145000.0,1,1,4,1,Manitoba,1.0,9.902311813198698e-05,0,0.0
1.0,85000.0,5,2,3,1,British Columbia,1.0,0.014499751557037272,0,0.0
2.0,52500.0,5,2,4,1,Ontario,1.0,0.16749305642396992,0,0.0
2.0,20500.0,5,2,1,2,Quebec,1.0,0.21681069528346983,0,0.0
1.0,105000.0,3,1,6,1,Alberta,2.0,0.0037439918988551564,0,0.0
2.0,12000.0,3,1,2,2,Quebec,2.0,0.3300124130390997,1,1.0
2.0,135000.0,3,2,2,1,New Brunswick,1.0,0.00021988614939760058,0,0.0
1.0,250000.0,1,1,7,1,Ontario,1.0,1.1071627619254481e-07,0,0.0
2.0,80000.0,2,2,2,2,Saskatchewan,1.0,0.019401856957985235,0,0.0
1.0,195000.0,1,1,4,1,Newfoundland and Labrador,1.0,2.399529171530641e-06,0,0.0
1.0,40000.0,5,2,2,2,Ontario,1.0,0.23364025361710558,0,0.0
2.0,50000.0,99,9,4,2,Nova Scotia,1.0,0.30134050122984385,1,0.0
2.0,180000.0,1,1,3,1,Manitoba,1.0,1.3338801289939249e-05,0,0.0
2.0,90000.0,2,2,2,1,New Brunswick,1.0,0.005160327720875327,0,0.0
2.0,44000.0,5,2,1,2,Saskatchewan,1.0,0.20379119924612454,0,0.0
1.0,115000.0,2,2,6,1,Ontario,1.0,0.0015133978321157755,0,0.0
1.0,32000.0,5,2,3,2,Manitoba,1.0,0.231374395799139,0,0.0
2.0,20000.0,5,2,4,2,Ontario,3.0,0.6685366955774282,1,1.0
2.0,120000.0,1,1,3,1,Saskatchewan,1.0,0.0011475387778088967,0,0.0
2.0,23000.0,5,2,2,2,Alberta,2.0,0.6637501514652872,1,1.0
2.0,57500.0,5,2,6,1,Nova Scotia,1.0,0.08526016602615638,0,0.0
2.0,57500.0,5,2,6,1,Ontario,1.0,0.1253099741185346,0,0.0
2.0,120000.0,99,9,7,1,Saskatchewan,1.0,0.0033563623964503048,0,0.0
1.0,50000.0,5,2,4,1,Newfoundland and Labrador,1.0,0.06446620516572818,0,0.0
2.0,19000.0,5,2,4,2,Quebec,1.0,0.23873919505885066,0,0.0
1.0,33000.0,2,2,1,2,Newfoundland and Labrador,1.0,0.18079488437103056,0,0.0
2.0,92500.0,2,2,1,1,Quebec,1.0,0.0016548221859867033,0,0.0
1.0,200000.0,1,1,6,1,Ontario,1.0,3.7274269892425717e-06,0,0.0
1.0,60000.0,1,2,1,2,Quebec,1.0,0.010202182825575999,0,0.0
2.0,97500.0,99,2,2,1,Prince Edward Island,1.0,0.004451761764396955,0,0.0
2.0,28000.0,5,2,1,2,British Columbia,2.0,0.5663915409901313,1,0.0
1.0,67500.0,5,2,6,2,Alberta,1.0,0.05227859205582738,0,0.0
2.0,38000.0,2,2,3,1,Ontario,3.0,0.35020311050325853,1,1.0
2.0,24000.0,5,2,2,2,Quebec,1.0,0.17878562255243813,0,0.0
2.0,35000.0,5,2,4,2,Alberta,1.0,0.4618919353261013,1,0.0
1.0,150000.0,2,2,6,1,Prince Edward Island,2.0,2.7026059142111793e-05,0,0.0
1.0,180000.0,2,2,7,2,Saskatchewan,1.0,1.1146881235011446e-05,0,0.0
2.0,67500.0,5,2,6,1,Ontario,2.0,0.06613393646400376,0,0.0
2.0,20000.0,5,2,99,2,Ontario,1.0,0.7866976308523155,1,0.0
2.0,120000.0,2,2,7,1,Manitoba,1.0,0.0009549162881476079,0,0.0
2.0,23000.0,5,2,7,2,British Columbia,1.0,0.6587096165082212,1,0.0
1.0,92500.0,2,2,4,1,Prince Edward Island,1.0,0.0015313086611605214,0,0.0
2.0,21000.0,5,2,1,2,New Brunswick,2.0,0.41065685648814243,1,1.0
2.0,,5,2,2,2,Saskatchewan,3.0,0.06538326004983584,0,0.0
1.0,70000.0,5,2,3,2,Manitoba,1.0,0.02027387357723261,0,0.0
2.0,46000.0,5,2,6,2,Saskatchewan,1.0,0.18665192434967437,0,0.0
2.0,15000.0,5,2,1,2,Nova Scotia,3.0,0.6467873170380688,1,1.0
2.0,105000.0,1,2,2,1,Quebec,1.0,0.0006840868012385874,0,0.0
2.0,24000.0,5,2,1,2,New Brunswick,1.0,0.3606319858172706,1,0.0
2.0,11000.0,5,2,2,1,Ontario,1.0,0.7871392857743468,1,0.0
2.0,82500.0,6,2,6,1,Ontario,1.0,0.024256040056671067,0,0.0
1.0,62500.0,4,2,7,2,Ontario,2.0,0.06000966671009963,0,1.0
2.0,39000.0,2,2,1,2,Saskatchewan,1.0,0.2610723499603834,0,0.0
1.0,36000.0,5,2,2,2,British Columbia,1.0,0.3191341726286516,1,0.0
1.0,140000.0,2,2,7,1,Ontario,1.0,0.0002619853704360947,0,0.0
2.0,27000.0,5,2,2,2,Quebec,1.0,0.14982575814504215,0,0.0
1.0,190000.0,1,1,5,1,Nova Scotia,1.0,4.874816432997034e-06,0,0.0
2.0,38000.0,5,2,1,2,Prince Edward Island,2.0,0.10465761873054227,0,0.0
1.0,77500.0,2,2,4,1,Quebec,1.0,0.003036281039200483,0,0.0
2.0,28000.0,5,2,4,2,Alberta,3.0,0.5843051436007398,1,1.0
2.0,46000.0,2,2,1,2,Quebec,1.0,0.0426586059953178,0,0.0
2.0,31000.0,5,2,1,9,New Brunswick,1.0,0.2770151240036508,0,0.0
1.0,210000.0,5,2,6,2,British Columbia,1.0,2.278726395865444e-06,0,0.0
2.0,120000.0,5,2,7,1,Manitoba,1.0,0.00098389337903606,0,0.0
1.0,34000.0,5,2,4,1,Saskatchewan,2.0,0.24565122246644663,0,0.0
2.0,145000.0,2,2,4,1,Nova Scotia,1.0,0.000187683509361539,0,0.0
2.0,41000.0,5,2,3,1,Quebec,1.0,0.061155451899593025,0,0.0
1.0,115000.0,1,1,7,1,New Brunswick,1.0,0.0005651341310787163,0,0.0
1.0,115000.0,3,2,5,1,Ontario,1.0,0.0015188794921028078,0,0.0
1.0,135000.0,4,2,4,1,Quebec,1.0,5.40568206591326e-05,0,0.0
2.0,46000.0,2,2,2,1,Ontario,1.0,0.23358866263514255,0,0.0
1.0,47000.0,5,2,2,2,Ontario,1.0,0.15695390489359942,0,0.0
1.0,470000.0,1,2,7,1,Manitoba,1.0,1.1568215281076413e-14,0,0.0
1.0,115000.0,4,2,4,1,Manitoba,1.0,0.0008517632868057231,0,0.0
1.0,250000.0,1,1,6,1,Manitoba,1.0,6.143066883941774e-08,0,0.0
2.0,95000.0,1,1,4,1,British Columbia,1.0,0.011002051614211066,0,0.0
2.0,30000.0,5,2,6,1,British Columbia,2.0,0.5356345693000183,1,1.0
2.0,82500.0,1,9,99,9,Quebec,1.0,0.007391699197488349,0,0.0
2.0,280000.0,2,2,6,1,Quebec,1.0,3.1327260293391423e-09,0,0.0
1.0,,1,9,2,1,Saskatchewan,1.0,0.0423267831211876,0,0.0
2.0,50000.0,3,1,1,2,British Columbia,1.0,0.21216356916763854,0,0.0
2.0,55000.0,2,2,3,2,Newfoundland and Labrador,1.0,0.07038895053647488,0,0.0
2.0,23000.0,5,2,3,2,British Columbia,1.0,0.6529736590242514,1,0.0
2.0,60000.0,5,2,99,9,Ontario,1.0,0.1967632914447429,0,0.0
1.0,145000.0,1,1,6,1,Nova Scotia,1.0,0.00011685072238435056,0,0.0
1.0,92500.0,6,2,7,1,British Columbia,1.0,0.008906217957541197,0,0.0
2.0,49000.0,5,2,7,1,Newfoundland and Labrador,2.0,0.10737241475335431,0,0.0
2.0,27000.0,5,2,1,2,Quebec,1.0,0.1490182925732184,0,0.0
1.0,350000.0,4,1,6,1,British Columbia,1.0,1.1453307655433669e-10,0,0.0
2.0,52500.0,2,2,5,1,Ontario,1.0,0.16423223688273467,0,0.0
2.0,135000.0,3,2,6,1,Quebec,1.0,8.651592647342922e-05,0,0.0
2.0,31000.0,5,2,4,2,Ontario,1.0,0.48164452651400885,1,1.0
2.0,43000.0,99,9,99,9,Saskatchewan,3.0,0.6077558824199191,1,1.0
1.0,75000.0,1,1,5,1,Alberta,3.0,0.029413750204804953,0,0.0
2.0,92500.0,5,2,7,1,Quebec,1.0,0.0017711329616685078,0,0.0
2.0,180000.0,1,1,4,1,Saskatchewan,1.0,1.686816221325532e-05,0,0.0
2.0,27000.0,5,2,2,2,Ontario,2.0,0.5487613640051658,1,1.0
2.0,,99,2,2,9,Saskatchewan,1.0,0.1657875500938186,0,0.0
2.0,18500.0,5,2,2,2,Saskatchewan,2.0,0.6083176593831744,1,1.0
2.0,41000.0,2,2,2,2,Ontario,2.0,0.305624391781553,1,1.0
1.0,82500.0,5,2,6,1,Quebec,2.0,0.00222951871024005,0,0.0
1.0,52500.0,5,2,4,2,Saskatchewan,2.0,0.08239933605802073,0,0.0
1.0,65000.0,5,2,4,2,Ontario,1.0,0.05037403240600578,0,0.0
2.0,43000.0,2,2,6,2,Nova Scotia,1.0,0.20326513331848345,0,0.0
2.0,18000.0,5,2,6,2,British Columbia,2.0,0.731742592884784,1,1.0
1.0,240000.0,1,2,4,1,Ontario,1.0,2.2175047268867196e-07,0,0.0
2.0,26000.0,5,2,2,2,Nova Scotia,2.0,0.45915902278728105,1,1.0
2.0,49000.0,3,2,4,1,Manitoba,2.0,0.12351504927371726,0,0.0
2.0,26000.0,5,2,2,2,Alberta,2.0,0.6150712238430434,1,1.0
1.0,55000.0,5,2,2,1,Saskatchewan,1.0,0.0682269530846278,0,0.0
1.0,175000.0,1,1,4,1,British Columbia,1.0,2.4846254939486906e-05,0,0.0
2.0,,99,2,2,1,Manitoba,1.0,0.12282956965990229,0,0.0
2.0,39000.0,6,2,1,2,Ontario,2.0,0.34384684444971425,1,1.0
1.0,120000.0,2,2,6,1,Saskatchewan,1.0,0.0007471652457296706,0,0.0
2.0,23000.0,5,2,1,2,Nova Scotia,1.0,0.5103209404023548,1,0.0
2.0,25000.0,5,2,3,2,Prince Edward Island,1.0,0.22831292176490972,0,0.0
2.0,48000.0,5,2,2,1,Quebec,1.0,0.03802354216026584,0,0.0
2.0,165000.0,1,9,1,9,Alberta,1.0,0.00010091565639579173,0,0.0
1.0,80000.0,1,1,4,1,Manitoba,1.0,0.009562089787544059,0,0.0
2.0,38000.0,6,2,2,2,Ontario,1.0,0.3613781797491324,1,0.0
2.0,14500.0,3,2,4,2,New Brunswick,3.0,0.5239397519278669,1,1.0
2.0,97500.0,1,1,4,1,Ontario,1.0,0.007978137090910543,0,0.0
2.0,220000.0,1,2,4,1,Ontario,1.0,1.4485065609833591e-06,0,0.0
2.0,24000.0,5,2,1,2,Ontario,1.0,0.5988523866544868,1,0.0
2.0,25000.0,5,2,4,2,Ontario,1.0,0.5864449665028731,1,0.0
2.0,75000.0,2,2,7,1,Quebec,1.0,0.005874250736311364,0,0.0
1.0,135000.0,1,2,4,1,Ontario,1.0,0.0003619262972140134,0,0.0
2.0,37000.0,5,2,4,2,Quebec,3.0,0.08107471364273196,0,0.0
2.0,25000.0,5,2,1,2,Newfoundland and Labrador,1.0,0.38940880950792256,1,0.0
2.0,220000.0,1,1,6,1,British Columbia,1.0,1.6861641410310638e-06,0,0.0
1.0,62500.0,5,2,2,9,Nova Scotia,2.0,0.04325174148912595,0,0.0
1.0,75000.0,5,2,2,1,Ontario,1.0,0.024865697440027472,0,0.0
2.0,18500.0,5,2,1,2,Manitoba,2.0,0.5511929216648364,1,1.0
1.0,170000.0,4,2,6,1,British Columbia,1.0,3.721380715223315e-05,0,0.0
1.0,165000.0,1,1,7,1,Newfoundland and Labrador,1.0,2.0247475792667375e-05,0,0.0
1.0,185000.0,2,2,7,1,Ontario,1.0,1.1000779780241366e-05,0,0.0
2.0,25000.0,5,2,1,2,Quebec,1.0,0.16778503298482783,0,0.0
1.0,340000.0,4,2,5,1,British Columbia,1.0,2.323284657572958e-10,0,0.0
1.0,44000.0,2,2,2,2,Saskatchewan,1.0,0.13541234444082123,0,0.0
1.0,82500.0,1,1,6,1,Alberta,1.0,0.01766210977632671,0,0.0
2.0,25000.0,5,2,2,2,Alberta,2.0,0.6316116254939885,1,1.0
2.0,25000.0,5,2,4,2,Prince Edward Island,1.0,0.22943420855375163,0,0.0
1.0,135000.0,99,9,99,2,Prince Edward Island,1.0,0.00039955422148328494,0,0.0
1.0,72500.0,2,2,4,2,Quebec,1.0,0.004378853761628188,0,0.0
2.0,95000.0,2,2,5,1,British Columbia,1.0,0.01128186100120607,0,0.0
2.0,42000.0,1,1,2,2,Ontario,2.0,0.2869676061885122,0,1.0
1.0,175000.0,4,1,7,1,Manitoba,1.0,1.2562381384240225e-05,0,0.0
1.0,100000.0,6,2,6,1,Quebec,1.0,0.0006572661360320376,0,0.0
2.0,50000.0,99,9,2,2,Manitoba,2.0,0.2676684282215067,0,0.0
2.0,16000.0,5,2,1,2,Newfoundland and Labrador,3.0,0.5459491809260829,1,1.0
1.0,100000.0,99,9,5,2,Manitoba,1.0,0.006841541770818137,0,0.0
2.0,82500.0,6,2,4,1,British Columbia,1.0,0.027680552291269995,0,0.0
2.0,20000.0,5,2,2,1,Ontario,2.0,0.6623205282408392,1,1.0
1.0,95000.0,3,1,4,1,Quebec,1.0,0.0008875326220917943,0,0.0
1.0,87500.0,5,2,7,1,Ontario,1.0,0.010792693245106675,0,0.0
2.0,50000.0,3,1,4,1,Nova Scotia,1.0,0.13167510752464448,0,0.0
1.0,200000.0,5,2,7,2,Ontario,1.0,3.999836040774855e-06,0,0.0
1.0,80000.0,3,2,7,2,Nova Scotia,1.0,0.011841974403941342,0,0.0
2.0,47500.0,5,2,4,2,Newfoundland and Labrador,1.0,0.11753064668077791,0,0.0
2.0,100000.0,5,2,7,1,British Columbia,1.0,0.008302432383748051,0,0.0
2.0,30000.0,5,2,1,2,New Brunswick,1.0,0.2698536263297466,0,0.0
1.0,33000.0,2,2,1,2,New Brunswick,1.0,0.15391064071770394,0,0.0
1.0,155000.0,4,2,2,1,Manitoba,1.0,5.0255321531697025e-05,0,0.0
2.0,8500.0,5,2,1,2,New Brunswick,1.0,0.6270224777180607,1,0.0
2.0,46000.0,3,2,1,1,Prince Edward Island,2.0,0.06035075380834916,0,0.0
2.0,23000.0,5,2,2,2,Ontario,2.0,0.6171564423139158,1,1.0
2.0,21000.0,5,2,2,1,Quebec,2.0,0.20941746404250272,0,1.0
2.0,110000.0,2,2,4,1,Saskatchewan,1.0,0.0023782285354266067,0,0.0
1.0,77500.0,3,1,7,1,New Brunswick,3.0,0.008035732050920898,0,0.0
1.0,37000.0,2,2,2,2,New Brunswick,1.0,0.12134780369935066,0,0.0
2.0,45000.0,6,2,2,1,Newfoundland and Labrador,1.0,0.13495625672304631,0,0.0
1.0,230000.0,2,2,7,1,Ontario,1.0,4.6181226412118515e-07,0,0.0
1.0,77500.0,3,2,4,1,Ontario,2.0,0.020785990181200444,0,1.0
1.0,180000.0,2,2,5,1,Saskatchewan,1.0,1.0839949741265646e-05,0,0.0
2.0,24000.0,5,2,3,2,Prince Edward Island,1.0,0.24096342841206972,0,0.0
2.0,65000.0,2,2,4,2,Saskatchewan,1.0,0.0545146146306311,0,0.0
1.0,41000.0,2,2,4,2,Alberta,1.0,0.25483536401177714,0,0.0
2.0,20000.0,5,2,3,2,Quebec,1.0,0.2250606698073205,0,0.0
2.0,27000.0,5,2,4,2,Ontario,1.0,0.5519057881880568,1,0.0
1.0,185000.0,1,1,7,1,New Brunswick,1.0,4.0780586738499614e-06,0,0.0
1.0,,4,9,2,2,British Columbia,3.0,0.07100491443374914,0,0.0
1.0,155000.0,2,2,3,1,Saskatchewan,1.0,6.229680433650018e-05,0,0.0
1.0,87500.0,5,2,4,2,Ontario,1.0,0.010751724908574742,0,0.0
2.0,67500.0,2,2,4,1,Ontario,1.0,0.06354933130922855,0,0.0
2.0,26000.0,5,2,1,2,Alberta,1.0,0.61356594100125,1,0.0
2.0,175000.0,1,1,7,1,Ontario,1.0,3.485034643276465e-05,0,0.0
2.0,41000.0,5,2,1,2,Ontario,1.0,0.3106490770722505,1,0.0
2.0,40000.0,5,2,4,2,Ontario,2.0,0.33013609004186123,1,0.0
1.0,165000.0,2,2,7,1,Newfoundland and Labrador,1.0,2.063675898218207e-05,0,0.0
1.0,210000.0,1,1,7,1,Quebec,1.0,2.6870728243480516e-07,0,0.0
2.0,21000.0,5,2,7,2,Ontario,3.0,0.6570502917343651,1,1.0
1.0,115000.0,2,2,3,1,British Columbia,1.0,0.0017218091655572163,0,0.0
2.0,,5,2,2,2,New Brunswick,1.0,0.03630320312484692,0,0.0
2.0,57500.0,5,2,2,1,Nova Scotia,1.0,0.08329895928590873,0,0.0
1.0,110000.0,2,2,4,1,Ontario,1.0,0.0021240507948209805,0,0.0
1.0,105000.0,2,2,4,2,Quebec,1.0,0.0004452459111539288,0,0.0
1.0,175000.0,1,1,6,1,Nova Scotia,1.0,1.4115652703850525e-05,0,0.0
2.0,18000.0,5,2,4,2,Manitoba,2.0,0.5645822363631963,1,1.0
2.0,40000.0,2,2,2,2,Alberta,1.0,0.36641124696672506,1,0.0
2.0,27000.0,5,2,99,2,Newfoundland and Labrador,2.0,0.5079759488890656,1,1.0
2.0,27000.0,5,2,2,2,British Columbia,3.0,0.5851506981466139,1,1.0
2.0,20000.0,5,2,4,2,Quebec,3.0,0.22617066547700415,0,1.0
1.0,145000.0,1,1,4,1,Manitoba,1.0,9.902311813198698e-05,0,0.0
1.0,97500.0,1,2,5,1,British Columbia,2.0,0.005899777602215658,0,0.0
1.0,92500.0,6,2,2,1,Ontario,1.0,0.007449636659977804,0,0.0
1.0,60000.0,5,2,7,2,Nova Scotia,1.0,0.047647735140924116,0,0.0
1.0,170000.0,1,1,5,1,Ontario,1.0,3.066290671188185e-05,0,0.0
1.0,87500.0,2,2,4,1,Ontario,1.0,0.010282082131537954,0,0.0
2.0,190000.0,2,2,6,1,British Columbia,1.0,1.4227881262173495e-05,0,0.0
2.0,120000.0,1,2,7,1,British Columbia,1.0,0.001961836294367563,0,0.0
2.0,18000.0,5,2,4,2,Ontario,3.0,0.6989890761498071,1,1.0
2.0,67500.0,5,2,2,1,Alberta,1.0,0.07795165728956623,0,0.0
1.0,150000.0,99,9,99,9,Saskatchewan,1.0,0.000516136304203177,0,0.0
2.0,13500.0,5,2,2,2,Saskatchewan,2.0,0.6883747419909612,1,1.0
2.0,21000.0,5,2,4,2,Prince Edward Island,2.0,0.2829896469747158,0,1.0
1.0,49000.0,5,2,3,1,Newfoundland and Labrador,1.0,0.06844197346331339,0,0.0
1.0,77500.0,5,2,4,1,New Brunswick,1.0,0.008115504487456036,0,0.0
2.0,210000.0,99,1,7,1,Prince Edward Island,1.0,1.6516550304945846e-06,0,0.0
2.0,,5,2,6,1,Saskatchewan,1.0,0.06600920041288062,0,0.0
2.0,7750.0,5,2,4,2,New Brunswick,2.0,0.643678711214919,1,1.0
1.0,145000.0,5,2,7,2,British Columbia,1.0,0.00022351219923725992,0,0.0
2.0,26000.0,5,2,4,2,Ontario,1.0,0.5692596152949436,1,0.0
1.0,67500.0,2,2,4,2,British Columbia,1.0,0.047680800201019606,0,0.0
1.0,260000.0,1,1,7,1,Nova Scotia,1.0,3.5607127008100686e-08,0,0.0
2.0,95000.0,5,2,6,1,Saskatchewan,1.0,0.007107081707827356,0,0.0
1.0,95000.0,2,2,7,2,Ontario,1.0,0.006298213284839404,0,0.0
1.0,52500.0,2,2,2,2,Saskatchewan,1.0,0.07923298990531108,0,0.0
2.0,35000.0,5,2,2,1,British Columbia,1.0,0.44153895591539905,1,0.0
2.0,105000.0,1,2,3,1,Saskatchewan,1.0,0.003324652554901807,0,0.0
1.0,155000.0,1,1,4,1,Newfoundland and Labrador,1.0,4.018614677773235e-05,0,0.0
2.0,97500.0,99,9,5,1,Ontario,1.0,0.02260658863799647,0,0.0
2.0,39000.0,2,2,3,1,Ontario,2.0,0.3343437537673953,1,1.0
1.0,52500.0,2,2,4,2,British Columbia,1.0,0.1259212650876465,0,0.0
2.0,39000.0,2,2,2,2,Alberta,1.0,0.3829166950397442,1,1.0
1.0,26000.0,5,2,2,2,Ontario,1.0,0.44980255229812177,1,0.0
2.0,25000.0,5,2,4,2,Prince Edward Island,1.0,0.22943420855375163,0,0.0
2.0,36000.0,2,2,4,1,Quebec,1.0,0.0829811494478806,0,0.0
2.0,87500.0,99,9,2,1,New Brunswick,1.0,0.01704940460573995,0,0.0
2.0,18000.0,5,2,4,2,British Columbia,2.0,0.7292410319498946,1,1.0
