PUMFID,Province_Name,PFWEIGHT,Tenure_Group,PDCT_05_Clean,Income_Quintile,PHHTTINC_Clean,PHTYPE,PMINOR,PHHSIZE_Clean,prob_housing_stress,Predicted_Housing_Stress,Risk_Band,Risk_Segment,Actual_Stress
76263,Saskatchewan,26.3759,Renter,2.0,Q2,43000.0,5,2,1,0.14401963221763694,0,Low,0,0
76264,British Columbia,50.8209,Owner (without mortgage),1.0,Q3,72500.0,2,2,2,0.023078281578922142,0,Low,0,0
76265,Manitoba,10.0,Renter,2.0,Q1 Lowest,12500.0,5,2,1,0.7901988916206959,1,High,0,1
76266,Manitoba,10.0,Renter,2.0,Q4,105000.0,3,1,4,0.004045349095204507,0,Low,0,0
76267,Prince Edward Island,18.2143,Renter,2.0,Q2,38000.0,5,2,1,0.06921470166461983,0,Low,0,0
76268,New Brunswick,31.6355,Renter,2.0,Q2,47000.0,5,2,1,0.053836148590763605,0,Low,0,0
76269,Quebec,110.5724,Renter,2.0,Q3,52500.0,2,2,2,0.021561882768344295,0,Low,0,0
76270,Quebec,390.5307,Owner (without mortgage),1.0,Q4,85000.0,5,2,1,0.0003304388546386232,0,Low,0,0
76271,Alberta,168.3717,Owner (with mortgage),1.0,Q5 Highest,170000.0,3,1,3,1.4338736987686553e-05,0,Low,0,0
76272,Saskatchewan,461.6951,Owner (without mortgage),1.0,Q5 Highest,180000.0,4,2,4,7.618620188732454e-06,0,Low,0,0
76273,Alberta,112.6768,Renter,2.0,Q3,77500.0,6,2,2,0.02455190192784686,0,Low,0,0
76274,New Brunswick,41.4491,Renter,2.0,Q2,32000.0,5,2,1,0.1663755323203318,0,Medium,0,1
76275,Manitoba,205.2155,Owner (with mortgage),1.0,Q5 Highest,180000.0,2,2,2,1.2386433672484637e-06,0,Low,0,0
76276,Quebec,324.2888,Owner (with mortgage),1.0,Q4,90000.0,5,2,1,0.00023286618650396638,0,Low,0,0
76277,Quebec,1090.7944,Owner (with mortgage),1.0,Q4,120000.0,2,2,2,3.510889742310752e-05,0,Low,0,0
76278,British Columbia,69.4455,Owner (without mortgage),1.0,Q4,85000.0,2,2,2,0.006207002813165307,0,Low,0,0
76279,Nova Scotia,15.029,Renter,2.0,Q2,29000.0,5,2,1,0.3360360659392612,1,High,0,0
76280,Ontario,134.8305,Renter,2.0,Q4,110000.0,2,2,2,0.0008794824759990309,0,Low,0,0
76281,Newfoundland and Labrador,19.84,Renter,2.0,Q2,28000.0,5,2,1,0.2595764254146361,0,Medium,0,0
76282,Alberta,117.9729,Renter,2.0,Q4,82500.0,2,2,2,0.012408386451506067,0,Low,0,0
76283,Quebec,3440.2349,Renter,2.0,Q3,52500.0,5,2,1,0.010948135986070584,0,Low,0,0
76284,Nova Scotia,472.3445,Renter,2.0,Q4,95000.0,2,2,2,0.002332016779026628,0,Low,0,0
76285,Manitoba,64.439,Renter,2.0,Q2,39000.0,5,2,1,0.16318506218241413,0,Medium,0,0
76286,Newfoundland and Labrador,13.3557,Renter,2.0,Q1 Lowest,15000.0,5,2,1,0.5695142072125178,1,High,0,1
76287,Saskatchewan,58.3605,Renter,2.0,Q3,67500.0,3,1,2,0.0336075533175183,0,Low,0,0
76288,Manitoba,10.4854,Renter,2.0,Q4,125000.0,99,9,,0.0003103401023825115,0,Low,1,0
76289,Nova Scotia,10.6824,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.4907991096693579,1,High,0,0
76290,Prince Edward Island,10.0,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.20663174219799654,0,Medium,0,0
76291,Quebec,458.8565,Renter,2.0,Q1 Lowest,12000.0,5,2,1,0.3605752162567595,1,High,0,0
76292,Newfoundland and Labrador,10.0,Renter,2.0,Q2,39000.0,2,2,2,0.22273098340041558,0,Medium,0,0
76293,Quebec,70.6198,Renter,2.0,Q4,110000.0,6,2,2,0.00013839780319799212,0,Low,0,0
76295,New Brunswick,15.7812,Renter,2.0,Q1 Lowest,21000.0,5,2,1,0.43274398866335584,1,High,0,1
76296,Ontario,392.1244,Owner (without mortgage),1.0,Q5 Highest,135000.0,2,2,2,9.39122553449682e-05,0,Low,0,0
76297,Alberta,169.6549,Owner (with mortgage),1.0,Q5 Highest,240000.0,4,1,5,1.6954699951783822e-07,0,Low,0,0
76298,Quebec,315.3426,Owner (with mortgage),1.0,Q4,110000.0,3,1,3,0.00019718583004211558,0,Low,0,0
76299,Ontario,127.1833,Renter,2.0,Q3,52500.0,5,2,1,0.06933211154350431,0,Low,0,0
76300,Ontario,1724.4411,Renter,2.0,Q3,52500.0,5,2,1,0.06516587205261735,0,Low,0,0
76302,Saskatchewan,20.8687,Renter,2.0,Q4,90000.0,2,2,2,0.003884909585902218,0,Low,0,0
76304,British Columbia,25.5688,Renter,2.0,Q1 Lowest,17000.0,5,2,1,0.79519658947613,1,High,0,0
76305,Nova Scotia,223.6873,Owner (with mortgage),1.0,Q5 Highest,300000.0,2,2,2,5.184181266691307e-11,0,Low,0,0
76306,Quebec,636.3847,Owner (without mortgage),1.0,Q2,29000.0,5,2,1,0.06540287328986072,0,Low,0,0
76307,Alberta,95.4474,Owner (with mortgage),1.0,Q5 Highest,165000.0,1,1,4,4.621602099839882e-05,0,Low,0,0
76308,Ontario,57.5046,Renter,2.0,Q1 Lowest,11500.0,5,2,1,0.8001704499346634,1,High,0,0
76309,New Brunswick,73.4451,Renter,2.0,Q2,42000.0,2,2,2,0.15018397199062586,0,Medium,0,0
76310,Alberta,226.1399,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.6477582725331742,1,High,0,1
76311,Saskatchewan,22.0725,Renter,2.0,Q3,52500.0,3,1,2,0.10978111483795919,0,Low,0,0
76313,Ontario,589.3478,Owner (with mortgage),1.0,Q3,55000.0,1,1,5,0.45818811607918203,1,High,0,1
76314,British Columbia,467.3872,Renter,2.0,Q3,75000.0,5,2,1,0.014010226687976543,0,Low,0,0
76315,Ontario,561.1296,Owner (without mortgage),1.0,Q4,92500.0,5,2,1,0.0012574856784407845,0,Low,0,0
76316,British Columbia,12.6957,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.6793533866241142,1,High,0,1
76317,Nova Scotia,214.6377,Owner (without mortgage),1.0,Q1 Lowest,27000.0,5,2,1,0.339541136303517,1,High,0,0
76318,Ontario,2224.452,Renter,2.0,Q2,44000.0,2,2,2,0.29889772506342,0,Medium,0,1
76319,Ontario,1402.3718,Renter,2.0,Q4,110000.0,5,2,1,0.0004395599620390929,0,Low,0,0
76320,Quebec,528.354,Owner (with mortgage),1.0,Q5 Highest,135000.0,1,1,4,6.895776854728688e-05,0,Low,0,0
76321,Ontario,245.3743,Renter,2.0,Q1 Lowest,12500.0,5,2,1,0.7870664878835285,1,High,0,1
76322,Manitoba,37.9481,Renter,2.0,Q1 Lowest,21000.0,5,2,1,0.5176529106452641,1,High,0,0
76323,Newfoundland and Labrador,31.1507,Owner (without mortgage),1.0,Q2,37000.0,1,1,3,0.3430756957684789,1,High,0,0
76324,Ontario,2999.3238,Renter,2.0,Q2,30000.0,4,2,3,0.7531586422281537,1,High,0,1
76325,New Brunswick,68.9334,Renter,2.0,Q3,60000.0,5,2,1,0.013670443078478211,0,Low,0,0
76326,Quebec,44.4541,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.14559373042105075,0,Low,0,0
76327,Quebec,36.2,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.15872452982468174,0,Medium,0,0
76328,Prince Edward Island,10.0,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.2518236492938149,0,Medium,0,0
76329,Nova Scotia,278.4138,Owner (without mortgage),1.0,Q3,77500.0,2,2,2,0.007976185261917223,0,Low,0,0
76330,Prince Edward Island,10.9404,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.23508057378279126,0,Medium,0,0
76331,Quebec,556.6846,Renter,2.0,Q2,28000.0,5,2,1,0.10314103089055476,0,Low,0,0
76332,Nova Scotia,152.536,Owner (with mortgage),1.0,Q2,35000.0,2,2,2,0.29257997511616585,0,Medium,0,0
76333,Nova Scotia,202.7421,Renter,2.0,Q3,55000.0,3,2,2,0.08181664553871287,0,Low,0,0
76334,Alberta,140.0052,Renter,2.0,Q5 Highest,145000.0,2,2,2,8.471213513873188e-05,0,Low,0,0
76335,Alberta,10.0,Renter,2.0,Q2,29000.0,5,2,1,0.48852527783971467,1,High,0,0
76336,New Brunswick,92.902,Renter,2.0,Q4,120000.0,5,2,1,6.715777235814622e-05,0,Low,0,0
76337,New Brunswick,120.7017,Owner (without mortgage),1.0,Q4,100000.0,2,2,2,0.0004763956550659299,0,Low,0,0
76338,Nova Scotia,744.2523,Owner (with mortgage),1.0,Q5 Highest,550000.0,1,1,5,2.7511466964431867e-19,0,Low,0,0
76339,Ontario,121.2501,Renter,2.0,Q5 Highest,160000.0,4,2,3,3.8859114559161015e-05,0,Low,0,0
76340,Manitoba,157.2433,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.4130658115435588,1,High,0,1
76341,Saskatchewan,186.9586,Owner (with mortgage),1.0,Q3,62500.0,5,2,1,0.01022115010687651,0,Low,0,0
76342,Quebec,1093.4882,Owner (without mortgage),1.0,Q3,57500.0,1,2,3,0.019094919422037483,0,Low,0,0
76343,Ontario,189.7391,Renter,2.0,Q5 Highest,165000.0,6,2,4,5.6325815074702664e-05,0,Low,0,0
76344,Quebec,20.7521,Renter,2.0,Q2,38000.0,5,2,1,0.04916930392719382,0,Low,0,0
76345,Quebec,178.1433,Renter,2.0,Q5 Highest,145000.0,3,2,2,9.560918125770054e-06,0,Low,0,0
76346,Ontario,270.7219,Renter,2.0,Q3,60000.0,6,2,2,0.079490850469952,0,Low,0,0
76347,Nova Scotia,215.2273,Owner (with mortgage),1.0,Q4,105000.0,3,2,3,0.001364060331255155,0,Low,0,0
76348,Quebec,182.3419,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.15945398029945698,0,Medium,0,0
76349,Alberta,220.6079,Renter,2.0,Q2,28000.0,5,2,1,0.5153410418564864,1,High,0,1
76350,Nova Scotia,335.7418,Owner (with mortgage),1.0,Q1 Lowest,23000.0,5,2,1,0.4050645477899394,1,High,0,1
76351,Saskatchewan,43.2728,Renter,2.0,Q5 Highest,140000.0,5,2,1,3.520344645824472e-05,0,Low,0,0
76352,Quebec,491.7745,Renter,2.0,Q5 Highest,140000.0,2,2,2,1.4280597516676964e-05,0,Low,0,0
76353,Saskatchewan,23.6768,Owner (with mortgage),1.0,Q5 Highest,175000.0,2,2,2,2.398708489747065e-06,0,Low,0,0
76354,Saskatchewan,83.2723,Renter,2.0,Q2,33000.0,5,2,1,0.29598044348890057,0,Medium,0,0
76355,British Columbia,1836.8207,Owner (without mortgage),1.0,Q4,85000.0,2,2,2,0.006488447502496741,0,Low,0,0
76356,Alberta,10.0,Renter,2.0,Q2,29000.0,5,2,1,0.5317019230446226,1,High,0,0
76357,Newfoundland and Labrador,58.0669,Renter,2.0,Q4,87500.0,2,2,2,0.0028142822583573338,0,Low,0,0
76358,Quebec,1567.9562,Owner (with mortgage),1.0,Q5 Highest,160000.0,1,1,5,1.7164150888976214e-05,0,Low,0,0
76359,Alberta,635.8866,Renter,2.0,Q4,80000.0,6,2,2,0.01609506314027665,0,Low,0,0
76360,Quebec,183.6991,Owner (without mortgage),1.0,Q3,62500.0,2,2,2,0.005912723685271916,0,Low,0,0
76361,Alberta,15.0942,Renter,2.0,Q2,29000.0,5,2,1,0.4871629279116774,1,High,0,1
76362,Quebec,1202.8676,Owner (without mortgage),1.0,Q5 Highest,310000.0,1,2,3,9.71320902666958e-12,0,Low,0,0
76363,Nova Scotia,84.8461,Renter,2.0,Q5 Highest,140000.0,99,9,,0.00014319520591560188,0,Low,1,0
76364,New Brunswick,209.3546,Owner (without mortgage),1.0,Q2,34000.0,5,2,1,0.10289231615735929,0,Low,0,0
76365,Alberta,10.0,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.630561241491011,1,High,0,0
76366,Ontario,67.854,Renter,2.0,Q3,70000.0,2,2,2,0.03233009474017456,0,Low,0,0
76367,New Brunswick,212.2318,Owner (with mortgage),1.0,Q4,87500.0,1,2,3,0.0031209638053054547,0,Low,0,0
76368,Saskatchewan,10.0,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.49328596376035955,1,High,0,0
76369,Alberta,15.0341,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.606539110372437,1,High,0,1
76370,Alberta,65.6838,Renter,2.0,Q2,35000.0,5,2,1,0.3767766043913986,1,High,0,0
76371,Alberta,34.9503,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.6039335769778847,1,High,0,1
76372,Quebec,44.6705,Renter,2.0,Q1 Lowest,16500.0,5,2,1,0.28176622465458073,0,Medium,0,0
76373,Alberta,51.6822,Owner (without mortgage),1.0,Q2,30000.0,5,2,1,0.36125572256057986,1,High,0,0
76375,Nova Scotia,30.7234,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.448244177338245,1,High,0,0
76376,British Columbia,328.9961,Renter,2.0,Q5 Highest,175000.0,1,1,5,6.556416589882945e-05,0,Low,0,0
76377,Quebec,44.6705,Renter,2.0,Q1 Lowest,13000.0,5,2,1,0.34356597233555375,1,High,0,1
76378,Alberta,132.0638,Owner (with mortgage),1.0,Q4,120000.0,5,2,1,0.0001595180928494719,0,Low,0,0
76379,Ontario,74.7756,Renter,2.0,Q3,57500.0,3,1,2,0.09588725696088668,0,Low,0,0
76380,New Brunswick,67.9822,Renter,2.0,Q1 Lowest,16500.0,5,2,1,0.5005240826856454,1,High,0,1
76382,Alberta,34.9503,Renter,2.0,Q2,32000.0,5,2,1,0.42365201650609124,1,High,0,0
76383,Prince Edward Island,22.7922,Renter,2.0,Q2,47500.0,2,2,2,0.06529345353166065,0,Low,0,0
76384,Quebec,240.4776,Renter,2.0,Q3,60000.0,1,1,3,0.026335103247006636,0,Low,0,0
76385,Ontario,284.3308,Owner (with mortgage),1.0,Q3,67500.0,3,2,2,0.027549781077559485,0,Low,0,0
76387,Alberta,10.0,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.6052370912249326,1,High,0,1
76388,Quebec,3027.1735,Owner (with mortgage),1.0,Q4,80000.0,2,2,2,0.0011140373910881124,0,Low,0,0
76389,Alberta,171.0824,Owner (with mortgage),1.0,Q4,125000.0,2,2,2,0.0002153845264664697,0,Low,0,0
76391,Prince Edward Island,10.0,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.20663174219799654,0,Medium,0,0
76393,New Brunswick,70.8996,Renter,2.0,Q5 Highest,205000.0,6,2,5,1.4273133256710388e-06,0,Low,0,0
76395,Quebec,245.0174,Renter,2.0,Q2,45000.0,5,2,1,0.026748899368157747,0,Low,0,0
76396,Newfoundland and Labrador,66.3399,Renter,2.0,Q2,37000.0,99,9,,0.3337516913692249,1,High,1,1
76397,British Columbia,831.1124,Renter,2.0,Q4,80000.0,1,2,3,0.030076735364834278,0,Low,0,0
76398,Saskatchewan,16.6223,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.5332500430668414,1,High,0,1
76399,Nova Scotia,29.0806,Renter,2.0,Q1 Lowest,11000.0,5,2,1,0.7464719066441023,1,High,0,1
76402,Ontario,917.8197,Owner (without mortgage),1.0,Q5 Highest,155000.0,6,2,2,1.8280540323651992e-05,0,Low,0,0
76403,Ontario,51.992,Renter,2.0,Q5 Highest,150000.0,3,2,3,9.045668262023471e-05,0,Low,0,0
76404,Saskatchewan,351.3502,Owner (with mortgage),1.0,Q5 Highest,200000.0,4,2,4,1.3414362009096772e-06,0,Low,0,0
76405,Nova Scotia,160.7164,Renter,2.0,Q4,100000.0,5,2,1,0.0007082692606246301,0,Low,0,0
76406,Nova Scotia,15.6165,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.5148899497468663,1,High,0,0
76407,British Columbia,209.4317,Renter,2.0,Q2,34000.0,5,2,1,0.3794792894467176,1,High,0,0
76408,Newfoundland and Labrador,18.1858,Owner (with mortgage),1.0,Q5 Highest,175000.0,2,2,2,1.4327211758081898e-06,0,Low,0,0
76409,Alberta,1606.4051,Owner (without mortgage),1.0,Q4,110000.0,1,1,4,0.0037164948352818284,0,Low,0,0
76410,New Brunswick,478.3665,Owner (without mortgage),1.0,Q4,80000.0,5,2,1,0.001229857511850551,0,Low,0,0
76411,Newfoundland and Labrador,14.5354,Renter,2.0,Q2,40000.0,3,1,3,0.38339764225641004,1,High,0,0
76412,Ontario,334.4873,Renter,2.0,Q2,47500.0,2,2,2,0.24841127902563892,0,Medium,0,1
76414,Quebec,30.5624,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.1359182259310518,0,Low,0,0
76415,British Columbia,1139.6231,Owner (with mortgage),1.0,Q3,52500.0,4,1,3,0.23056495660846324,0,Medium,0,1
76416,New Brunswick,10.0,Renter,2.0,Q3,77500.0,99,9,3,0.028476788193162298,0,Low,1,0
76417,Ontario,687.0469,Owner (with mortgage),1.0,Q4,95000.0,1,1,4,0.010120369057136376,0,Low,0,0
76418,Prince Edward Island,10.0,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.25079771906873327,0,Medium,0,0
76419,Ontario,1142.9885,Renter,2.0,Q4,85000.0,2,2,2,0.0077813083650094,0,Low,0,0
76420,New Brunswick,29.626,Owner (without mortgage),1.0,Q5 Highest,155000.0,2,2,2,6.06840222053881e-06,0,Low,0,0
76421,Prince Edward Island,66.7498,Owner (with mortgage),1.0,Q5 Highest,250000.0,1,1,4,5.640186551983587e-09,0,Low,0,0
76422,Ontario,89.0126,Owner (with mortgage),1.0,Q4,95000.0,2,2,2,0.0020202022943396846,0,Low,0,0
76423,Ontario,472.6361,Owner (with mortgage),1.0,Q5 Highest,150000.0,1,1,4,0.00013015465045126615,0,Low,0,0
76424,Nova Scotia,252.9545,Owner (without mortgage),1.0,Q5 Highest,145000.0,2,2,2,2.9270667257727197e-05,0,Low,0,0
76425,Ontario,885.3492,Owner (with mortgage),1.0,Q4,97500.0,1,1,3,0.003794995146596965,0,Low,0,0
76426,Saskatchewan,359.4794,Renter,2.0,Q3,70000.0,3,1,2,0.027173289176395703,0,Low,0,0
76427,Saskatchewan,100.0981,Renter,2.0,Q3,70000.0,5,2,1,0.012432361541201864,0,Low,0,0
76429,Ontario,254.2132,Renter,2.0,Q2,33000.0,5,2,1,0.35540411274585243,1,High,0,0
76430,Ontario,76.3216,Renter,2.0,Q2,38000.0,5,2,1,0.24971897607033516,0,Medium,0,0
76431,British Columbia,405.1801,Renter,2.0,Q3,62500.0,3,1,2,0.08281141402565226,0,Low,0,0
76432,British Columbia,1066.7917,Owner (with mortgage),1.0,Q5 Highest,145000.0,1,2,3,0.00011387015602483177,0,Low,0,0
76433,Quebec,597.9528,Owner (with mortgage),1.0,Q4,95000.0,2,2,2,0.00030931280808886623,0,Low,0,0
76434,Ontario,318.1105,Owner (without mortgage),1.0,Q3,72500.0,5,2,1,0.008665773455841932,0,Low,0,0
76435,Nova Scotia,196.4559,Renter,2.0,Q5 Highest,155000.0,2,2,2,1.9304309118846917e-05,0,Low,0,0
76436,Quebec,230.0436,Renter,2.0,Q4,105000.0,5,2,1,9.695211942065337e-05,0,Low,0,0
76438,Manitoba,349.3753,Renter,2.0,Q4,85000.0,6,2,2,0.004794810956805187,0,Low,0,0
76439,Newfoundland and Labrador,12.7452,Renter,2.0,Q4,110000.0,2,2,2,0.0004122257706557819,0,Low,0,0
76440,Ontario,506.9903,Renter,2.0,Q1 Lowest,17500.0,5,2,1,0.7068084119516941,1,High,0,1
76441,Prince Edward Island,23.8422,Renter,2.0,Q2,35000.0,5,2,1,0.08767370293377734,0,Low,0,0
76442,New Brunswick,133.0821,Renter,2.0,Q1 Lowest,23000.0,5,2,1,0.36378453967270047,1,High,0,0
76443,Alberta,931.7329,Owner (without mortgage),1.0,Q5 Highest,155000.0,1,2,3,4.9073776527225485e-05,0,Low,0,0
76445,Newfoundland and Labrador,12.9857,Renter,2.0,Q1 Lowest,25000.0,3,1,2,0.5525887799759017,1,High,0,0
76446,British Columbia,255.5701,Renter,2.0,Q3,65000.0,5,2,1,0.03198548431018868,0,Low,0,0
76447,Ontario,1128.4182,Owner (with mortgage),1.0,Q5 Highest,135000.0,3,2,2,9.86275567943323e-05,0,Low,0,0
76448,Manitoba,147.38,Renter,2.0,Q2,41000.0,5,2,1,0.13583695126035153,0,Low,0,0
76449,Alberta,44.0836,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.682178577363347,1,High,0,1
76450,Ontario,31.4232,Renter,2.0,Q1 Lowest,27000.0,5,2,1,0.5169621151402575,1,High,0,1
76451,Quebec,288.475,Renter,2.0,Q4,120000.0,1,1,5,0.0005826966789387613,0,Low,0,0
76452,New Brunswick,10.0,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.37329100452709335,1,High,0,1
76454,Alberta,195.8142,Owner (without mortgage),1.0,Q5 Highest,380000.0,1,1,4,4.928845470484904e-13,0,Low,0,0
76455,Alberta,66.4667,Owner (without mortgage),1.0,Q2,45000.0,5,2,1,0.14293423465979185,0,Low,0,0
76456,Nova Scotia,10.0,Renter,2.0,Q2,31000.0,3,9,2,0.4321340009530155,1,High,0,0
76457,British Columbia,62.6912,Owner (without mortgage),1.0,Q2,35000.0,5,2,1,0.27901933929075606,0,Medium,0,1
76458,British Columbia,700.9708,Owner (with mortgage),1.0,Q5 Highest,310000.0,1,1,4,1.9308128517031941e-10,0,Low,0,0
76459,Ontario,389.4891,Renter,2.0,Q4,97500.0,1,1,3,0.005714589748456735,0,Low,0,0
76460,Quebec,353.3579,Renter,2.0,Q3,75000.0,2,2,2,0.0033015465793915424,0,Low,0,0
76461,Quebec,385.6511,Owner (with mortgage),1.0,Q3,52500.0,2,2,2,0.01464456197772423,0,Low,0,0
76462,Saskatchewan,17.9689,Renter,2.0,Q1 Lowest,17500.0,99,9,,0.8486572763374063,1,High,1,1
76463,Prince Edward Island,10.5501,Owner (with mortgage),1.0,Q4,120000.0,2,2,2,5.6109177622160965e-05,0,Low,0,0
76467,Newfoundland and Labrador,571.0347,Owner (without mortgage),1.0,Q2,47000.0,5,2,1,0.04288638846141284,0,Low,0,0
76468,Saskatchewan,384.766,Owner (with mortgage),1.0,Q5 Highest,175000.0,99,9,,5.0733282408333865e-06,0,Low,1,0
76469,New Brunswick,10.0,Renter,2.0,Q1 Lowest,11000.0,5,2,1,0.6420181707368038,1,High,0,1
76470,New Brunswick,10.0,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.33181465927036324,1,High,0,0
76471,Quebec,180.9805,Renter,2.0,Q4,95000.0,1,2,3,0.001017382897515777,0,Low,0,0
76472,Ontario,1593.4269,Owner (without mortgage),1.0,Q3,75000.0,2,2,2,0.01371130510282172,0,Low,0,0
76473,Nova Scotia,64.2118,Renter,2.0,Q4,95000.0,99,2,2,0.0055764475072862625,0,Low,1,0
76475,Newfoundland and Labrador,14.1917,Owner (without mortgage),1.0,Q5 Highest,380000.0,2,2,2,3.2706570586255146e-14,0,Low,0,0
76476,New Brunswick,23.5519,Renter,2.0,Q3,55000.0,5,2,1,0.0210320832977175,0,Low,0,0
76477,New Brunswick,343.7268,Owner (without mortgage),1.0,Q4,87500.0,4,2,3,0.0029754638749595803,0,Low,0,0
76478,Quebec,54.6988,Renter,2.0,Q2,28000.0,5,2,1,0.10364650748273639,0,Low,0,1
76480,Quebec,25.3308,Renter,2.0,Q1 Lowest,26000.0,3,1,2,0.2711147817888664,0,Medium,0,0
76481,Quebec,3043.8846,Renter,2.0,Q4,105000.0,6,2,2,0.00020515005068640177,0,Low,0,0
76482,Nova Scotia,402.1559,Owner (with mortgage),1.0,Q5 Highest,575000.0,2,2,2,3.1695534807307453e-21,0,Low,0,0
76483,Ontario,526.5593,Renter,2.0,Q2,43000.0,5,2,1,0.17996187782483342,0,Medium,0,1
76484,Ontario,306.1388,Renter,2.0,Q3,72500.0,4,2,3,0.05900383377450362,0,Low,0,0
76485,Newfoundland and Labrador,279.8694,Owner (without mortgage),1.0,Q1 Lowest,27000.0,5,2,1,0.246385881564665,0,Medium,0,0
76486,British Columbia,39.9106,Renter,2.0,Q4,120000.0,5,2,1,0.00023884117592438156,0,Low,0,0
76487,Quebec,345.2738,Renter,2.0,Q1 Lowest,26000.0,5,2,1,0.14559373042105075,0,Low,0,0
76488,Ontario,262.9411,Renter,2.0,Q4,87500.0,3,1,2,0.006455848871284893,0,Low,0,0
76489,Quebec,61.4704,Renter,2.0,Q3,75000.0,6,2,2,0.003452048013514932,0,Low,0,0
76490,Prince Edward Island,10.0,Renter,2.0,Q1 Lowest,25000.0,5,2,1,0.22287949533100135,0,Medium,0,0
76491,Ontario,190.3692,Renter,2.0,Q1 Lowest,13500.0,5,2,1,0.7820045764099292,1,High,0,1
76492,Ontario,124.4809,Owner (without mortgage),1.0,Q2,40000.0,5,2,1,0.15392402139338648,0,Medium,0,1
76493,Newfoundland and Labrador,129.1651,Renter,2.0,Q3,72500.0,6,2,3,0.026109582018755247,0,Low,0,0
76494,Ontario,305.3664,Renter,2.0,Q5 Highest,155000.0,2,2,2,2.7549636228355993e-05,0,Low,0,0
76495,Alberta,16.2471,Renter,2.0,Q1 Lowest,11000.0,5,2,1,0.8467757163216367,1,High,0,1
76496,Ontario,384.2981,Owner (without mortgage),1.0,Q4,97500.0,6,2,2,0.001774728285261413,0,Low,0,0
76497,British Columbia,18.0639,Renter,2.0,Q2,29000.0,2,2,2,0.6612379720067254,1,High,0,0
76498,Saskatchewan,428.5868,Renter,2.0,Q2,43000.0,3,1,4,0.6396071488064073,1,High,0,1
76500,New Brunswick,128.1619,Owner (without mortgage),1.0,Q2,33000.0,5,2,1,0.10620606131586226,0,Low,0,0
76501,Nova Scotia,155.7987,Owner (with mortgage),1.0,Q4,82500.0,2,2,2,0.004275666888458453,0,Low,0,0
76502,Quebec,545.1197,Owner (without mortgage),1.0,Q4,92500.0,5,2,1,0.00017407372933734284,0,Low,0,0
76503,Ontario,889.0857,Renter,2.0,Q3,70000.0,5,2,1,0.01659390065588102,0,Low,0,0
76504,Manitoba,41.4861,Renter,2.0,Q3,67500.0,3,1,3,0.05516882865227831,0,Low,0,0
76505,New Brunswick,10.0,Renter,2.0,Q1 Lowest,22000.0,5,2,1,0.3720162747407163,1,High,0,1
76506,Nova Scotia,24.501,Owner (with mortgage),1.0,Q2,36000.0,3,1,3,0.46050808507628294,1,High,0,1
76508,Manitoba,64.9239,Renter,2.0,Q2,30000.0,5,2,1,0.28365861584433427,0,Medium,0,1
76509,British Columbia,117.4867,Owner (with mortgage),1.0,Q1 Lowest,25000.0,5,2,1,0.513954102451069,1,High,0,0
76510,Nova Scotia,14.881,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.4935247459135044,1,High,0,1
76511,Saskatchewan,51.0975,Owner (with mortgage),1.0,Q5 Highest,240000.0,1,1,5,9.54448678567414e-08,0,Low,0,0
76512,Alberta,133.1808,Owner (without mortgage),1.0,Q1 Lowest,22000.0,5,2,1,0.5832612772501384,1,High,0,0
76513,Alberta,177.786,Owner (without mortgage),1.0,Q1 Lowest,20000.0,5,2,1,0.6228547415578807,1,High,0,1
76514,Quebec,3850.4645,Renter,2.0,Q4,95000.0,4,1,5,0.005035169165703963,0,Low,0,0
76515,Alberta,1277.0535,Owner (with mortgage),1.0,Q5 Highest,420000.0,1,1,5,3.4784231537628624e-14,0,Low,0,0
76516,Alberta,56.7724,Renter,2.0,Q2,34000.0,5,2,1,0.38254521848499845,1,High,0,0
76517,Quebec,50.6538,Renter,2.0,Q1 Lowest,24000.0,5,2,1,0.1689377572143543,0,Medium,0,0
